Unnamed: 0,id,text,sentiment
383,802369884831105000,"  i wish you'd stayed in the pc race; save the party from basket of deplorables. i may vote liberal, for the first time ever.",neutral
384,802370918349676000, . ) an american nhs. i'd settle for universal medicare. ) by building a broad left/center-left coalition with a working class base,neutral
387,677627337761005000, festive friday and star wars day is just around the corner.	,positive
388,622703970809737000," ""as i never have tweeted a line from the new paul mccartney song i dreamed of a while ago, here is a line """"you may be sitting on a bus""""""	",neutral
389,677895513086259000, actually today was very usefull ! i love friday !rest day in iran	,positive
390,637818931483271000," ""two more runs get cashed in the th by the white sox, - ball game with runners at the corner and two outs.""	",neutral
392,802132393280667000, nfl latest trade rumors & update: trevor siemian unfazed with potential coming of tony romo to denver⊦ ,positive
394,639679524506959000," ""i believe in islam like i believe in the sun rising. not because i can see it, but because by it, i see everything. 	",positive
395,636907566342217000, did u hear about ny man convicted friday of plot to kill muslims? media ignores threats vs muslims my  	,negative
396,630800378657939000,  let rousey and tate fight and have cyborg on the same card at . if rousey and cyborg both win then have the fight in april	,neutral
397,801908718380032000, #un secretary-general addresses #disarmament event at nyu   #unsg⊦ ,neutral
400,624658878068756000, so josh hamilton returns to anaheim for st time since the trade. big deal or not? let us know why/why not  live et	,neutral
401,632851373495726000," ""even tho i finished the manga, anytime i watch naruto that shit gets me emotional. i've been read/watching since th grade fam""	",positive
402,800924227951955000,"     calls the alt rightists ""dangerously bright"" incl spencer",neutral
404,802347340631830000,  i don't care if she got funding from kim jong un...if it finds errors and reverses results im all for it.,neutral
405,799940246406361000, #microsoft joins #linux foundation.#google joins .net foundation.you see that it is #christmas in the air... 🎖🎉🎌,positive
406,669432931207798000, we're looking forward to hearing the result together - .pm friday at thor's tipi on parliament st - find out with us!	,positive
407,801651434601192000, use of htc vive virtual reality-my experience with google earth vr  ,neutral
408,802178215867464000, when you get stranded at school for half an hour because the bus is late... #thewalkingdead ,negative
409,805671322089115000, #california sonoma county to take up pivotal decision over medical #marijuana regulation  via  #cannabis,neutral
412,799442232948523000, i had steak n shake yesterday so i guess i celebrated... happy  #clueless  #nationalfastfoodday ,positive
413,802211182555737000," #neilprakash, #australia's most senior #isis recruiter has been arrested in the middle east, months after the... ",neutral
414,638855826128674000,   john cena may have put his dick in amy schumer. he loses what little anything he had for that.	,negative
415,679354229694287000," "" i don't know, maybe one day i  the future. i'm going saudi arabia and dubai in march insha allah""	",positive
417,637709208113164000, i think it's nice shawn is trying. as annoying as it may be	,neutral
418,802399182744997000,"  have you openly denounced steve bannon and white supremacy, also the lack of diversity in trump⊙s transition team?",negative
419,627279350392619000," ""may i be excused? """"to do what?"""" """"so i can watch sharknado?"""" """"... thank you for being honest."""" my -year-old sister is cooler than me.""	",positive
420,676632130760392000, curtis can take her essay and shove it where the sun doesn't shine #finalsweek	,negative
422,632366280436248000, aaron sanchez replaces david price on the mound in the bottom of the th inning.	,neutral
423,640721561352306000,  a reminder that monday pm eastern time ac black flag multiplayer gameplay event if you missing out on ps gamelab trophy.	,neutral
424,623983016596099000, sharknado's on!!! then the nd one! then #ohhellno # at . shoulda left work early.	,positive
425,634649587047878000, new theory: frank ocean canceling  is a pr stunt. he shows up with a heartfelt speech and drops his album on saturday	,neutral
429,802382126129758000,"  dems/libs obviously lack class, humility, grace and tolerance. they also lack the house of reps, senate and the white house",negative
430,639949619619753000,  can anyone explain why felger got this right but not the tom brady fiasco? 	,neutral
431,638243671251488000, kanye west and kim kardashian share a laugh during the show on sunday night 	,neutral
432,641028365676359000, murray is pissed here and in the march! hope he pulls it off #usopen	,negative
437,629275627703525000," ""sunday oliseh woes jordan ibe for super eagles: super eagles head coach, sunday oliseh, has revealed that he m... 	",neutral
438,639103621137764000," ""so unfortunately, it's all really bad timing rn, so i can't go to the ed sheeran concert tomorrow, but if anybody wants floor seats....""	",negative
439,802184875528908000," she wasn't rejoicing because israelis are burning, no she cried for the land grew up on but will never see again #palestine",neutral
440,633462668410515000, well it's official john cena vs seth rollins #titlefortitle winner take on this sunday at #summerslam #raw	,neutral
441,640498244045242000,  i actually drove him in ps at monaco crashed nd lap. oh naldo where have you gone? #italiangp	,neutral
442,801436145762652000, do you think michelle obama wanted to smack melania trump for plagiarizing her convention speech? she has the arms for it.,neutral
443,802189029693394000, white-collar supremacy? white supremacists have always been suit & tie wearing pseudo-intellectuals. ny times just wants hits  happy ,neutral
448,641431099810414000," ""bauer bears down, shakes off wildness - in a critical moment during a - win monday over the white sox, indians s... 	",neutral
451,674494616553447000," ""kendrick has become a lot more covert with his """"wokeness"""" that most """"woke"""" listeners may have felt comfortable with in his pre-tpab music...""	",neutral
452,801571422787268000,"  the common, core belief that we need a wall on the mexican border.",neutral
453,802207354175574000, happy #spanksgiving from the #bitangstaz-- you know we had to do the #mannequinchallenge  happy !⊦ ,positive
454,805571227133890000," expanding the drone strikes and the nsa's domestic spy program under obama don't ring a bell, i guess. ",negative
455,802384271885242000," man,  has been a heavy hitter! robert vaughn, leonard cohen, arnie palmer, gene wilder, john saunders, flo henderson, ali, etc.. sigh.",negative
456,802351500408201000,  so the trade in services agreement tisa is the real payload #tpp was delivering. arrived in beehive in 's pocket.,neutral
