id,text
622818966700978000," ""what an accomplishment by paul dunne, hope he comes out firing tomorrow #theopen""	"
805688019202306000,  how many of them voted for nationals who support mining and fracking ?!! and will again regardless !!? #idiots
637117694840541000,  on saturday peeps will be saying the same thing about foo fighters	
805612429745016000," medical marijuana is legal in majority of america, yet veterans get no guidance thanks to va policy⊦ "
625970664206401000, kris bryant belted a two-run walk-off homer with two outs in the ninth monday night to power the cubs to a -... 	
638371056785362000, shawn may have trouble coming in tact with what his feelings are feelings to himself let alone u guys	
802205508203662000,   & faith leaders #shutdown lord & taylor for #ericgarner #deborahdanner and⊦ 
665327465489764000," "" to be totally fair (not that he isn't a shit) this was in january, in response to the charlie hebdo attacks""	"
802209479114838000," no, it does not. popular vote does not count doofus.  "
805581689636286000," i just hope that filthy catholic bill  english doesn't replace him. we need a discussion re euthanasia, not a fenian pm"
799580201701298000, speaking of the #trumptransitionteam... 
623809511145492000,   happy nd birthday prince george such a cutie pie you are x	
640406319300784000, nd reading: james :- class distinction should have no place among christians. god champions the poor in the world.#theinspiration	
805612534182969000,  black mass who did most of the bad work on earth using the mind reading equipment as i specified to you pope francis. these masses
631400923424817000, no one understands how excited &amp; happy i am that paper towns is out on monday!! waited far to long for it!!! #papertowns	
625743856680611000, we will be highlight our guests every monday for #cmx and we are kicking it off with sara moni! with ant-man... 	
625765528859062000, here are the few bold hulk hogan apologists: hulk hogan drew nearly universal scorn in the aftermath of friday... 	
681292226077528000, can it be april so i can be closer to see justin bieber???	
665366732815515000," ""this is from the charlie hebdo attack back in january. yes it's a beautiful image, but this isn't current. 	"
802367713331056000,from the turing test to #deeplearning: artificial #intelligence goes mainstream 
665818878631546000," ""holm only stunned ronda rousey, joe """"dumbfuck"""" rogan who all actually believed the hype train dana white created 	"
801168280979382000, kim fatty the third??? the same guy who fed his family to dogs? 
802369815075655000,"   so, in either scenario, she looks clueless. trump's transition has been one big garbage fire."
639191047755694000, going to be good seeing foo fighters on sunday. will wash away the post festival blues.	
800018481148108000," you might as well keep dancing, dancing until tomorrow gives up with a shout. - rita dove reading at #miamibookfair #nbawards"
637815780852166000, the gucci hijab bye i'm crying but she looks stunning 	
681050615108116000,"god bless him &amp; god bless am israel, may allah wrath be with palestinian terrorists of gaza &amp; wb "
630758860219916000," "" trump at it again, this time the target fellow candidate carly fiorina""	"
641446512703238000, honestly frank ocean said july. is he okay? what's taking so long?	
628638836021723000, david price rolls up the rim  sunday and a win for the #jays   welcome to #canada david. 	
632687888552099000," ""janick gers interviewed on the new iron maiden album, out sept ... 	"
802210061145832000, mike pence is frank underwood without any type of redeemable qualities.
802212816887287000,  the only consolation to this nightmare is that #notmypresident will take you &  down with him.
802346278172626000," second runner up: protest starbucks, buy a starbucks and tell them your name is trump. "
673945574463307000," ""the fact that i have two exams on sunday, and two exams on monday, and i'm watching twilight for the twentieth time on mbc ""	"
631785513817612000," "", hi there, how do i get o lounge tickets. for the u concert on thursday th october at london o""	"
664556894237892000, oh actually this will be thor's th skin. still don't like it and the hair bothers me.	
677257378081959000, so happy tomorrow is star wars day!! 	
632263214768746000," ""on monday my next blog post """"smells like team spirit"""" will go live. will it reach nirvana?  happy ""	"
805591884605206000,homeopathy and chiropractor is out for the dentists office.
635916464185311000,"the rookie does it again! kris bryant delivers walk-off home run in th inning to give cubs win over indians, -! "
623668562230689000, sharknado  tomorrow. sorta like the best day ever.	
802207923405488000, trump did not win the popular vote. i expect there to be proof to a scientific certainty that our election was tampered with.
623171008162349000,paul dunne now tied for th through  holes. he is -over on the day and -under overall.
802429166956097000, it's really shameful that  & parts of indian liberals are glorifying such a brutal regime.⊦ 
805720190478467000,#ashleygraham #dumped for her being as #fat as her #mother
641317245319299000, this is literally the exact same mistake ice cube made with 'friday'. don't do dis. 	
629224415440416000,  boko haram militants killed in a clash with chadian security forces: yesterday wednesday ...  via 	
660262127110922000, nice drive lead by chris evans and  pt. conversion good to make it - : left in rd    via 	
802208815328428000," congratulations mr.trump, you just lost the popular vote by over ,,. "
802309336945016000, usher you make me wanna over alicia's unbreakable. this is good. #thankyouobama
802428465483956000,   someone didn't just ask you that  happy . tommy why would you be happy with any race doing a crime. the liberals need bed🤗
640759401989730000," ""real madrid scum, mon the barca!  	"
627858096627523000,"kylie jenner stole the spotlight at a ""paper towns"" screening&amp;#;in west hollywood on saturday, where she and sister kendall turned up"
624953236693352000, wwe are distancing themselves from hulk hogan like a guy who's instagram crush just posted a picture of her boyfriend on a monday.	
